title,link,text,fund_name,action,target,stock_name,date
"Buy Star Health and Allied Insurance Company, target price Rs 670: Emkay Global",https://economictimes.indiatimes.com/markets/stocks/recos/buy-star-health-and-allied-insurance-company-target-price-rs-670-emkay-global/articleshow/99081875.cms,"Star Health and Allied Insurance Company Ltd., incorporated in the year 2005, is a Large Cap company (having a market cap of Rs 30491.53 Crore) operating in Financial Services sector.",Emkay Global,Buy,670,Star Health and Allied Insurance Company,2023-03-29
"Buy SBI Life Insurance Company, target price Rs 1360: Emkay Global",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sbi-life-insurance-company-target-price-rs-1360-emkay-global/articleshow/99081479.cms,"SBI Life Insurance Company Ltd., incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 108995.52 Crore) operating in Financial Services sector.",Emkay Global,Buy,1360,SBI Life Insurance Company,2023-03-29
"Buy Max Financial Services, target price Rs 850: Emkay Global",https://economictimes.indiatimes.com/markets/stocks/recos/buy-max-financial-services-target-price-rs-850-emkay-globalnbsp/articleshow/99081248.cms,"Max Financial Services Ltd., incorporated in the year 1988, is a Mid Cap company (having a market cap of Rs 21593.83 Crore) operating in Financial Services sector.",Emkay Global,Buy,850,Max Financial Services,2023-03-29
"Buy ICICI Lombard General Insurance Company, target price Rs 1490: Emkay Global",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-lombard-general-insurance-company-target-price-rs-1490-emkay-global/articleshow/99081038.cms,"ICICI Lombard General Insurance Company Ltd., incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 52618.64 Crore) operating in Financial Services sector.",Emkay Global,Buy,1490,ICICI Lombard General Insurance Company,2023-03-29
"Add Wipro, target price Rs 440: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-wipro-target-price-rs-440-hdfc-securities/articleshow/99079823.cms,"Wipro Ltd., incorporated in the year 1945, is a Large Cap company (having a market cap of Rs 195411.05 Crore) operating in IT Software sector.",HDFC Securities,Add,440,Wipro,2023-03-29
"Add HCL Technologies, target price Rs 1090: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-hcl-technologies-target-price-rs-1090-hdfc-securities/articleshow/99079731.cms,"HCL Technologies Ltd., incorporated in the year 1991, is a Large Cap company (having a market cap of Rs 284310.69 Crore) operating in IT Software sector.",HDFC Securities,Add,1090,HCL Technologies,2023-03-29
"Buy Zensar Technologies, target price Rs 300: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-zensar-technologies-target-price-rs-300-hdfc-securities/articleshow/99079576.cms,Zensar Technologies Ltd. key Products/Revenue Segments include Software Development Charges & Other Services and Software Products for the year ending 31-Mar-2022.,HDFC Securities,Buy,300,Zensar Technologies,2023-03-29
"Buy Cyient, target price Rs 1030: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-cyient-target-price-rs-1030-hdfc-securities/articleshow/99079360.cms,Cyient Ltd. key Products/Revenue Segments include Software Development Charges for the year ending 31-Mar-2022.,HDFC Securities,Buy,1030,Cyient,2023-03-29
"Buy Mphasis, target price Rs 2450: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mphasis-target-price-rs-2450-hdfc-securities/articleshow/99079246.cms,MphasiS Ltd. key Products/Revenue Segments include Computer Software for the year ending 31-Mar-2022.,HDFC Securities,Buy,2450,Mphasis,2023-03-29
"Buy Persistent Systems, target price Rs 5600: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-persistent-systems-target-price-rs-5600-hdfc-securities/articleshow/99079111.cms,Persistent Systems Ltd. key Products/Revenue Segments include Software Services and Software Licence for the year ending 31-Mar-2022.,HDFC Securities,Buy,5600,Persistent Systems,2023-03-29
"Buy Infosys, target price Rs 1815: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-infosys-target-price-rs-1815-hdfc-securities/articleshow/99079017.cms,"Infosys Ltd., incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 576005.55 Crore) operating in IT Software sector.",HDFC Securities,Buy,1815,Infosys,2023-03-29
"Add Tata Consultancy Services, target price Rs 3560: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-tata-consultancy-services-target-price-rs-3560-hdfc-securities/articleshow/99078903.cms,"Tata Consultancy Services Ltd., incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 1141733.80 Crore) operating in IT Software sector.",HDFC Securities,Add,3560,Tata Consultancy Services,2023-03-29
"Add Cera Sanitaryware, target price Rs 6746: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-cera-sanitaryware-target-price-rs-6746-icici-securities/articleshow/99078174.cms,"Cera Sanitaryware Ltd., incorporated in the year 1998, is a Mid Cap company (having a market cap of Rs 8167.04 Crore) operating in Building Materials sector.",ICICI Securities,Add,6746,Cera Sanitaryware,2023-03-29
"Buy Mahindra & Mahindra, target price Rs 1386: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-amp-mahindra-target-price-rs-1386-icici-securities/articleshow/99078063.cms,"Mahindra & Mahindra Ltd., incorporated in the year 1945, is a Large Cap company (having a market cap of Rs 140269.41 Crore) operating in Auto sector.",ICICI Securities,Buy,1386,Mahindra & Mahindra,2023-03-29
"Buy Dr. Reddy's Laboratories, target price Rs 4705: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dr-reddys-laboratories-target-price-rs-4705-sharekhan-by-bnp-paribas/articleshow/99077894.cms,"Dr. Reddy's Laboratories Ltd., incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 75963.09 Crore) operating in Pharmaceuticals sector.",Sharekhan by BNP Paribas,Buy,4705,Dr. Reddy's Laboratories,2023-03-29
"Buy Indraprastha Gas, target price Rs 460: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indraprastha-gas-target-price-rs-460-sharekhan-by-bnp-paribas/articleshow/99077764.cms,Indraprastha Gas Ltd. key Products/Revenue Segments include Gas Natural and Other Operating Revenue for the year ending 31-Mar-2022.,Sharekhan by BNP Paribas,Buy,460,Indraprastha Gas,2023-03-29
"Buy ICICI Bank, target price Rs 892: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-892-sharekhan-by-bnp-paribas/articleshow/99077663.cms,"ICICI Bank Ltd., incorporated in the year 1994, is a banking company (having a market cap of Rs 596361.15 Crore).",Sharekhan by BNP Paribas,Buy,892,ICICI Bank,2023-03-29
"Buy Gabriel India, target price Rs 217: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gabriel-india-target-price-rs-217-sharekhan-by-bnp-paribas/articleshow/99055616.cms,"Gabriel India key Products/Revenue Segments include Shock Absorbers & Struts, Scrap, Sale of services, Export Incentives and Other Operating Revenue for the year ending 31-Mar-2022.",Sharekhan by BNP Paribas,Buy,217,Gabriel India,2023-03-28
"Buy Schaeffler India, target price Rs 3328: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-schaeffler-india-target-price-rs-3328-sharekhan-by-bnp-paribas/articleshow/99055414.cms,Schaeffler India is improving its export revenue mix and increasing localisation to improve overall profitability.,Sharekhan by BNP Paribas,Buy,3328,Schaeffler India,2023-03-28
"Buy TVS Motor Company, target price Rs 1303: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tvs-motor-company-target-price-rs-1303-sharekhan-by-bnp-paribas/articleshow/99055215.cms,"TVS Motor Company, incorporated in the year 1992, is a Large Cap company (having a market cap of Rs 49017.11 Crore) operating in Auto sector.",Sharekhan by BNP Paribas,Buy,1303,TVS Motor Company,2023-03-28
"Buy Ashok Leyland, target price Rs 181: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ashok-leyland-target-price-rs-181-sharekhan-by-bnp-paribas/articleshow/99055064.cms,Ashok Leyland is expected to be a beneficiary of the ongoing upsurge in CV segment.,Sharekhan by BNP Paribas,Buy,181,Ashok Leyland,2023-03-28
"Buy Finolex Industries, target price Rs 224: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-finolex-industries-target-price-rs-224-prabhudas-lilladher/articleshow/99053645.cms,"The brokerage remains positive on Finolex Industries (FNXP)’s volume growth and healthy margin with PVC-EDC spread for near term, post its recent management meeting.",Prabhudas Lilladher,Buy,224,Finolex Industries,2023-03-28
"Buy Amara Raja Batteries, target price Rs 696: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-amara-raja-batteries-target-price-rs-696-sharekhan-by-bnp-paribas/articleshow/99053333.cms,"Amara Raja Batteries, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 9576.60 Crore) operating in Auto Ancillaries sector.",Sharekhan by BNP Paribas,Buy,696,Amara Raja Batteries,2023-03-28
"Buy Dalmia Bharat, target price Rs 2250: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dalmia-bharat-target-price-rs-2250-sharekhan-by-bnp-paribas/articleshow/99052957.cms,"The company announced divestment of its refractory business to promoter group entity for Rs. 800 crore, valuing at ~24x EV/EBITDA.",Sharekhan by BNP Paribas,Buy,2250,Dalmia Bharat,2023-03-28
"Buy Crompton Greaves Consumer Electricals, target price Rs 435: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-crompton-greaves-consumer-electricals-target-price-rs-435-jm-financial/articleshow/99052319.cms,"Promoters held 2.54 per cent stake in the company as of 31-Dec-2022, while FIIs owned 39.54 per cent, DIIs 44.5 per cent.",JM Financial,Buy,435,Crompton Greaves Consumer Electricals,2023-03-28
"Buy Sapphire Foods India, target price Rs 1545: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sapphire-foods-india-target-price-rs-1545-jm-financial/articleshow/99051899.cms,"Sapphire Foods India, incorporated in the year 2009, is a Large Cap company (having a market cap of Rs 7277.84 Crore) operating in Tourism & Hospitality sector.",JM Financial,Buy,1545,Sapphire Foods India,2023-03-28
"Buy Ipca Laboratories, target price Rs 1115: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ipca-laboratories-target-price-rs-1115-jm-financial/articleshow/99051736.cms,JM Financial adjusts its earnings by 3-5% to factor a gradual GM improvement.,JM Financial,Buy,1115,Ipca Laboratories,2023-03-28
"Sell Chambal Fertilisers & Chemicals, target price Rs 252.7 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/sell-chambal-fertilisers-amp-chemicals-target-price-rs-252-7-icici-direct/articleshow/99051139.cms,"Chambal Fertilisers & Chemicals, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 10542.54 Crore) operating in Fertilisers sector.",ICICI Direct,Sell,,Chambal Fertilisers & Chemicals,2023-03-28
