todaymin,todaymax,todaynow,52min,52max,52now,price_change,Open,Prev. Close,Volume,Total traded value,Upper Circuit,Lower Circuit,Market Cap,ROE,P/E Ratio(TTM),EPS(TTM),P/B Ratio,Dividend Yield,Industry P/E,Book Value,Debt to Equity,Face Value,Parent Organisation,Founded,Managing Director,Symbol,name
776,786.3,782.9,707.4,969.8,782.9,+0.05 (0.01%) 1D,782.30,782.85,"1,698",0.13 Cr,939.40,626.30,"₹1,899Cr",3.18%,124.86,6.27,3.91,0.38%,24.69,200.34,0.13,10,Agro Tech Foods Limited,1986,Mr. Sachin Gopal,ATFL,Agro Tech Foods Ltd.
78.4,81,80.15,58.2,116.4,80.15,+1.95 (2.49%) 1D,78.80,78.20,"1,59,893",1.28 Cr,93.80,62.60,"₹1,855Cr",7.50%,92.99,0.84,0.91,6.39%,NA,81.69,1.41,5,Puravankara Limited,1986,Mr. Ashish Puravankara,PURVA,Puravankara Ltd.
857.05,874,868.65,730,1036.1,868.65,+15.70 (1.84%) 1D,858.95,852.95,"19,546",1.70 Cr,"1,023.50",682.40,"₹2,059Cr",17.10%,19.00,44.90,3.68,1.00%,12.27,257.21,0.65,10,MM Forgings Limited,1946,Shri. Vidyashankar Krishnan,MMFL,MM Forgings Ltd.
162.65,166,165.1,128.6,194.75,165.1,+2.55 (1.57%) 1D,162.95,162.55,"3,89,373",6.43 Cr,195.05,130.05,"₹6,479Cr",2.44%,124.93,3.40,3.30,0.31%,21.22,48.90,2.01,2,Sterlite Technologies Limited,2000,Mr. Ankit Agarwal,STLTECH,Sterlite Technologies Ltd.
524.9,532.95,532.95,436,710,532.95,+8.00 (1.52%) 1D,524.95,524.95,"43,963",2.34 Cr,629.90,420.00,"₹11,663Cr",22.17%,32.67,16.07,7.49,0.29%,NA,76.92,0.15,1,Century Plyboards (India) Limited,1982,Sri. Sanjay Agarwal,CENTURYPLY,Century Plyboards (India) Ltd.
284.9,288.45,286.25,239.45,463.5,286.25,+0.45 (0.16%) 1D,286.00,285.80,"37,476",1.07 Cr,342.95,228.65,"₹4,367Cr",-3.25%,NA,-2.38,2.20,0.69%,34.74,57.13,2.09,1,Varroc Engineering Limited,1988,Mr. Tarang Jain,VARROC,Varroc Engineering Ltd.
864.25,895,881.8,460.95,1108,881.8,+22.10 (2.57%) 1D,869.00,859.70,"12,492",1.10 Cr,"1,031.60",687.80,"₹3,560Cr",40.65%,36.37,23.64,14.98,0.12%,21.41,67.69,0.08,5,Prudent Corporate Advisory Services,2003,Mr. Sanjay Shah,PRUDENT,Prudent Corporate Advisory Services Ltd.
361.3,366.75,362.35,287.94,461.6,362.35,+1.05 (0.29%) 1D,362.00,361.30,"3,19,580",11.58 Cr,433.55,289.05,"₹6,638Cr",17.49%,31.69,11.40,7.25,0.75%,10.31,50.44,0.03,2,Praj Industries Limited,1985,Mr. Shishir Joshipura,PRAJIND,Praj Industries Ltd.
312.05,320.05,315.5,166,372.8,315.5,+2.90 (0.93%) 1D,314.35,312.60,"1,11,951",3.53 Cr,375.10,250.10,"₹2,640Cr",29.80%,31.01,10.08,6.48,0.19%,12.27,48.27,0.13,2,Jtl Industries,1991,Shri. Madan Singla,JTLIND,JTL Industries Ltd
1383.15,1405.65,1398.35,982.85,1566,1398.35,+8.20 (0.59%) 1D,"1,394.95","1,390.15","1,70,680",23.87 Cr,"1,529.15","1,251.15","₹49,418Cr",17.93%,111.10,12.51,19.04,0.16%,25.80,73.01,1.72,1,Trent Limited,1952,NA,TRENT,Trent Ltd.
120.4,124,122.6,100.05,194.8,122.6,+0.75 (0.62%) 1D,120.40,121.85,"14,302",0.18 Cr,146.20,97.50,₹737Cr,32.55%,9.47,12.86,1.80,1.31%,NA,119.34,0.93,2,Emami Paper Mills Limited,1981,NA,EMAMIPAP,Emami Paper Mills Ltd.
390.25,397.1,394.05,358.15,535.9,394.05,+3.85 (0.99%) 1D,391.60,390.20,"3,17,703",12.52 Cr,468.20,312.20,"₹21,029Cr",8.77%,51.97,7.51,5.09,0.58%,16.83,80.86,0.07,1,Kansai Nerolac Paints Limited,1920,Mr. Anuj Jain,KANSAINER,Kansai Nerolac Paints Ltd.
480.2,487,485.4,399,772.1,485.4,+5.20 (1.08%) 1D,480.20,480.20,"11,643",0.57 Cr,576.20,384.20,"₹1,479Cr",28.08%,6.28,76.47,1.39,2.08%,16.83,377.07,0.17,10,IG Petrochemicals Limited,1988,Shri. Nikunj Dhanuka,IGPL,IG Petrochemicals Ltd.
408.7,417.9,415.6,309,527.65,415.6,+0.90 (0.22%) 1D,414.45,414.70,"1,12,927",4.69 Cr,497.60,331.80,"₹3,776Cr",19.38%,21.45,17.48,6.14,NA,27.63,110.66,0.15,10,Harsha Engineers International,2010,Shri. Harish Rangwala,HARSHA,Harsha Engineers International Ltd.
742.25,759,753.95,630.45,1195.08,753.95,+9.95 (1.34%) 1D,747.70,744.00,"7,76,243",58.52 Cr,818.40,669.60,"₹17,670Cr",5.53%,1.73,430.44,0.50,4.44%,13.10,1151.09,1.72,2,Piramal Enterprises Limited,1947,NA,PEL,Piramal Enterprises Ltd.
13914.7,14138.9,14050.25,12801,15500,14050.25,+108.65 (0.78%) 1D,"13,919.95","13,941.60","2,070",2.91 Cr,"16,729.90","11,153.30","₹45,255Cr",79.31%,89.22,156.27,61.36,1.04%,55.33,273.87,0.01,10,Procter & Gamble Hygiene & Health Care Limited,1964,Mr. L. V. Vaidyanathan,PGHH,Procter & Gamble Hygiene and Health Care Ltd.
122.2,125,123.85,52.2,126.9,123.85,+0.80 (0.65%) 1D,123.85,123.05,"25,44,864",31.52 Cr,147.65,98.45,"₹7,726Cr",8.96%,11.55,10.65,1.34,1.63%,10.31,92.72,0.34,2,NCC Limited,1990,Shri. Alluri Ananta Ranga Raju,NCC,NCC Ltd.
383.3,410,402.4,216,410,402.4,+19.75 (5.16%) 1D,384.20,382.65,"13,49,472",54.30 Cr,459.15,306.15,"₹2,380Cr",8.95%,11.89,32.17,1.55,NA,NA,258.25,0.24,2,Va Tech Wabag Limited,1995,Mr. Rajiv Mittal,WABAG,VA Tech Wabag Ltd.
258.35,265,262.65,144,384.95,262.65,+2.30 (0.88%) 1D,261.80,260.35,"12,938",0.34 Cr,312.40,208.30,₹981Cr,12.98%,33.16,7.85,3.88,0.12%,24.69,82.26,0.52,2,Rossell India Limited,1994,Mr. Harsh Gupta,ROSSELLIND,Rossell India Ltd.
446.4,457.4,452.8,388.65,807,452.8,+4.35 (0.97%) 1D,447.60,448.45,"3,11,617",14.11 Cr,493.25,403.60,"₹6,089Cr",21.81%,22.92,19.57,3.31,0.56%,69.80,136.53,0.01,5,Intellect Design Arena Limited,2011,Mr. Arun Jain,INTELLECT,Intellect Design Arena Ltd.
352.5,359.5,356.6,207.25,363,356.6,+1.70 (0.48%) 1D,357.20,354.90,"34,81,499",124 Cr,390.35,319.45,"₹50,410Cr",13.33%,50.27,7.06,6.32,0.11%,44.01,56.20,0.39,1,The Indian Hotels Company Limited,1902,Mr. Puneet Chhatwal,INDHOTEL,The Indian Hotels Company Ltd.
433.25,447,443.7,321.1,447,443.7,+6.20 (1.42%) 1D,439.00,437.50,"2,85,258",12.66 Cr,525.00,350.00,"₹4,390Cr",1.68%,45.34,9.19,3.29,NA,20.68,140.76,4.25,10,Fusion Micro Finance,1994,Mr. Devesh Sachdev,FUSION,Fusion Micro Finance Ltd.
512.2,523.35,512.6,353.1,619.9,512.6,+3.15 (0.62%) 1D,517.10,509.45,"24,737",1.27 Cr,611.30,407.60,"₹1,600Cr",14.93%,25.78,19.76,2.34,0.49%,41.88,224.88,0.09,5,Krsnaa Diagnostics,2010,Ms. Pallavi Bhatevara,KRSNAA,Krsnaa Diagnostics Ltd.
604.35,625,617.35,431.15,674.95,617.35,+16.95 (2.82%) 1D,623.70,600.40,"2,27,402",14.04 Cr,720.45,480.35,"₹2,379Cr",30.55%,NA,NA,9.63,NA,25.80,67.76,2.33,5,Landmark Cars,2006,NA,LANDMARK,Landmark Cars Ltd.
216.5,219,217.8,190,265,217.8,+2.05 (0.95%) 1D,219.00,215.75,"5,785",0.13 Cr,258.90,172.60,"₹1,299Cr",6.70%,19.06,11.32,1.51,1.04%,34.74,145.19,0.76,10,Sandhar Technologies Limited,1987,Shri. Jayant Davar,SANDHAR,Sandhar Technologies Ltd.
978.6,993.6,982.55,834.1,1154,982.55,+2.95 (0.30%) 1D,984.45,979.60,"1,24,539",12.24 Cr,"1,175.50",783.70,"₹15,566Cr",9.47%,22.60,43.35,3.84,NA,20.68,281.14,2.80,10,CreditAccess Grameen Limited,1991,Mr. Udaya Hebbar,CREDITACC,CreditAccess Grameen Ltd.
125.6,127.8,126.65,95.6,148.7,126.65,+1.30 (1.04%) 1D,125.95,125.35,"1,69,217",2.14 Cr,150.40,100.30,"₹2,568Cr",7.85%,20.89,6.00,1.60,1.10%,31.51,78.28,0.25,1,Orient Cement Limited,2011,Mr. Desh Khetrapal,ORIENTCEM,Orient Cement Ltd.
2010,2063.95,2056.55,967,2199,2056.55,+21.40 (1.05%) 1D,"2,035.15","2,035.15","17,495",3.60 Cr,"2,442.15","1,628.15","₹2,611Cr",7.85%,25.92,78.52,3.11,0.25%,25.53,687.96,0.24,10,Neuland Laboratories Limited,1984,Mr. Davuluri Rao,NEULANDLAB,Neuland Laboratories Ltd.
173.6,185,184,88,185,184,+8.35 (4.75%) 1D,176.50,175.65,"3,91,142",7.20 Cr,210.75,140.55,"₹4,497Cr",-4.50%,69.77,-0.33,4.16,1.55%,27.25,42.56,0.42,2,GE T & D India Limited,1957,Mr. Sandeep Zanzaria,GET&D,GE T&D India Ltd.
1316,1331,1325.8,1047.1,1509,1325.8,+6.75 (0.51%) 1D,"1,326.00","1,319.05","3,50,007",46.40 Cr,"1,450.95","1,187.15","₹49,389Cr",17.27%,8.27,159.50,1.14,2.65%,20.68,1162.11,3.79,10,Shriram Finance,1979,Shri. Yalamati Chakravarti,SHRIRAMFIN,Shriram Finance Ltd
134,143.9,139.1,116,245,139.1,+5.35 (4.00%) 1D,134.00,133.75,"3,15,348",4.39 Cr,160.50,107.00,₹664Cr,14.55%,13.48,9.92,1.80,NA,23.10,78.39,0.32,5,Elin Electronics Ltd.,1982,Shri. Kamal Sethia,ELIN,Elin Electronics Ltd.
4115,4225,4181.85,3920.45,5667.75,4181.85,+54.30 (1.32%) 1D,"4,127.55","4,127.55","10,515",4.40 Cr,"4,953.05","3,302.05","₹18,550Cr",25.43%,24.65,167.41,7.35,2.42%,16.83,640.54,0.03,10,Bayer Cropscience Limited,1958,Mr. Duraiswami Narain,BAYERCROP,Bayer CropScience Ltd.
416.75,422.35,420.35,308.95,490,420.35,+3.30 (0.79%) 1D,421.00,417.05,"1,98,040",8.32 Cr,500.45,333.65,"₹14,862Cr",19.84%,22.61,18.44,4.94,3.84%,21.41,341.98,1.86,1,360 One Wam,2008,Mr. Karan Bhagat,360ONE,360 One Wam Ltd
594.65,608.5,598.4,512.4,1062,598.4,+7.00 (1.18%) 1D,595.35,591.40,"3,55,403",21.27 Cr,709.65,473.15,"₹7,466Cr",20.59%,4.40,134.46,1.84,1.52%,16.83,361.24,0.69,10,Deepak Fertilisers & Petrochemicals Corporation Limited,1979,Mr. Sailesh Mehta,DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Ltd.
721.8,738,730,459.2,776,730,+1.75 (0.24%) 1D,734.00,728.25,"87,110",6.36 Cr,873.90,582.60,"₹2,622Cr",27.26%,18.57,39.21,3.82,0.69%,10.31,199.89,0.22,10,PSP Projects Limited,2008,Mr. Prahaladbhai Patel,PSPPROJECT,PSP Projects Ltd.
543.2,557,545,440.2,731.8,545,+0.10 (0.02%) 1D,554.90,544.90,"42,104",2.29 Cr,653.85,435.95,"₹6,705Cr",141.23%,NA,NA,25.68,NA,16.83,28.07,2.79,2,Archean Chemical Industries,2009,Mr. Ranjit Pendurthi,ACI,Archean Chemical Industries Ltd.
269.7,288.8,287.95,160.6,288.8,287.95,+16.45 (6.06%) 1D,272.50,271.50,"1,50,87,460",434 Cr,298.65,244.35,"₹33,492Cr",11.69%,16.19,16.77,1.80,1.33%,20.68,150.45,4.39,2,Mahindra & Mahindra Financial Services Limited,1991,Mr. Ramesh Iyer,M&MFIN,Mahindra & Mahindra Financial Services Ltd.
2247.65,2289.95,2288,1527.15,2890,2288,+32.20 (1.43%) 1D,"2,285.00","2,255.80","2,349",0.54 Cr,"2,706.95","1,804.65","₹4,958Cr",18.52%,45.66,49.41,7.67,1.17%,27.63,318.41,NA,10,Kennametal India Limited,1964,Mr. Vijaykrishnan Venkatesan,KENNAMET,Kennametal India Ltd.
9988.35,10274.95,10171.8,8280,14315,10171.8,+169.65 (1.70%) 1D,"10,049.85","10,002.15",941,0.96 Cr,"12,002.55","8,001.75","₹4,156Cr",23.51%,26.15,382.47,5.40,0.02%,16.83,1997.24,0.14,10,Bharat Rasayan Limited,1989,Shri. Sat Gupta,BHARATRAS,Bharat Rasayan Ltd.
615.1,637.45,636.45,245,637.45,636.45,+14.40 (2.31%) 1D,622.10,622.05,"2,91,106",18.53 Cr,746.45,497.65,"₹3,659Cr",12.70%,50.39,12.35,7.80,0.30%,24.69,84.45,0.25,10,Mrs Bectors Food Specialities Limited,1995,Mr. Anoop Bector,BECTORFOOD,Mrs. Bectors Food Specialities Ltd.
623.15,641.45,641,483,720,641,+7.65 (1.21%) 1D,633.00,633.35,"82,069",5.26 Cr,760.00,506.70,"₹5,540Cr",25.01%,30.04,19.26,8.59,1.42%,NA,82.93,0.95,10,Vrl Logistics Limited,1983,Shri. Vijay Sankeshwar,VRLLOG,VRL Logistics Ltd.
276.45,280.3,280,208.8,351.9,280,+4.30 (1.56%) 1D,276.45,275.70,"99,850",2.80 Cr,330.80,220.60,"₹2,086Cr",10.36%,7.60,36.28,1.00,1.09%,10.31,289.99,0.22,5,J Kumar Infraprojects Limited,1999,Shri. Kamal Gupta,JKIL,J Kumar Infraprojects Ltd.
83.7,86.2,85.85,40.4,103.5,85.85,+2.20 (2.63%) 1D,83.90,83.65,"81,21,056",69.72 Cr,100.35,66.95,"₹34,326Cr",6.56%,11.03,7.59,0.61,2.39%,9.15,144.11,1.01,10,Bank of India,1906,Shri. Rajneesh Karnatak,BANKINDIA,Bank of India
1408.45,1451.85,1447.1,986,1624,1447.1,+10.25 (0.71%) 1D,"1,432.55","1,436.85","56,702",8.21 Cr,"1,724.20","1,149.50","₹25,665Cr",4.08%,21.65,66.36,3.90,0.17%,NA,429.95,0.56,2,The Phoenix Mills,1905,Mr. Shishir Shrivastava,PHOENIXLTD,Phoenix Mills Ltd.
743.95,794.95,776.75,563.3,1008.8,776.75,+34.40 (4.63%) 1D,746.90,742.35,"8,127",0.63 Cr,890.80,593.90,"₹1,771Cr",0.47%,610.47,-1.82,2.79,0.07%,24.69,262.95,0.13,5,Prataap Snacks Limited,2009,Mr. Amit Kumat,DIAMONDYD,Prataap Snacks Ltd.
4437.25,4470,4456.85,3460,4506.5,4456.85,+9.00 (0.20%) 1D,"4,446.80","4,447.85","1,28,422",57.24 Cr,"4,892.60","4,003.10","₹1,25,855Cr",20.47%,20.91,212.70,4.29,3.15%,15.27,917.81,NA,10,Bajaj Auto Limited,2007,Shri. Rajivnayan Bajaj,BAJAJ-AUTO,Bajaj Auto Ltd.
163.35,171.35,167.6,115.75,226.6,167.6,+2.00 (1.21%) 1D,165.00,165.60,"8,16,653",13.69 Cr,198.70,132.50,"₹2,190Cr",2.69%,36.36,4.55,2.91,NA,6.09,60.70,0.41,10,Hindustan Oil Exploration Company Limited,1996,Mr. Elango Pandarinathan,HINDOILEXP,Hindustan Oil Exploration Company Ltd.
295.9,306.7,303,248.1,342.8,303,+8.65 (2.94%) 1D,299.85,294.35,"3,20,780",9.72 Cr,353.20,235.50,"₹5,203Cr",13.65%,65.02,4.12,7.08,NA,23.10,82.37,0.22,10,Syrma Sgs Technology,2004,Mr. Jasbir Gujral,SYRMA,Syrma SGS Technology Ltd.
281,288.25,287.05,206.8,398.9,287.05,+5.75 (2.04%) 1D,281.30,281.30,"1,25,906",3.61 Cr,337.55,225.05,"₹2,196Cr",22.68%,35.12,8.01,5.61,0.44%,NA,46.71,0.09,5,EMUDHRA Limited,2008,NA,EMUDHRA,eMudhra Ltd.
928.05,947.95,940.1,555,970,940.1,+13.00 (1.40%) 1D,940.00,927.10,"4,498",0.42 Cr,"1,112.50",741.70,"₹1,115Cr",18.76%,26.78,34.62,5.93,0.36%,27.63,158.42,0.43,10,Jash Engineering Limited,1973,Mr. Pratik Patel,JASH,Jash Engineering Ltd.
1933.45,1959.75,1958.05,1762.05,2750,1958.05,+23.95 (1.24%) 1D,"1,935.60","1,934.10","55,492",10.87 Cr,"2,127.50","1,740.70","₹16,045Cr",25.05%,65.96,29.32,10.61,0.62%,41.88,185.83,0.28,10,Dr Lal PathLabs Limited,1995,Dr. Om Manchanda,LALPATHLAB,Dr. Lal Pathlabs Ltd.
662.55,669,667.7,438.35,844.7,667.7,+5.55 (0.84%) 1D,666.50,662.15,"11,48,927",76.71 Cr,794.55,529.75,"₹41,982Cr",-23.14%,NA,-36.33,3.03,NA,NA,209.35,0.02,1,One97 Communications Ltd,2000,Mr. Vijay Sharma,PAYTM,One97 Communications Ltd.
295,310.95,303.5,141.95,328.8,303.5,+9.40 (3.20%) 1D,295.00,294.10,"2,66,309",8.08 Cr,352.90,235.30,"₹2,005Cr",12.92%,21.03,13.98,3.69,1.19%,34.74,89.48,0.31,2,Lumax Auto Technologies Limited,1981,Mr. Anmol Jain,LUMAXTECH,Lumax Auto Technologies Ltd.
3455,3662.75,3645.7,2000,3662.75,3645.7,+192.10 (5.56%) 1D,"3,484.00","3,453.60","10,81,385",394 Cr,"3,798.95","3,108.25","₹73,185Cr",22.83%,71.99,48.41,14.82,0.16%,27.25,233.09,0.01,2,ABB India Limited,1949,Mr. Sanjeev Sharma,ABB,ABB India Ltd.
302.3,304.3,304.25,271.05,400.95,304.25,+1.50 (0.50%) 1D,304.30,302.75,"8,017",0.24 Cr,363.30,242.20,"₹1,975Cr",4.01%,42.70,7.09,2.40,0.23%,34.74,128.86,0.03,2,Subros Limited,1985,Ms. Shradha Suri,SUBROS,Subros Ltd.
3178,3219,3207.2,2868.01,3575,3207.2,+27.30 (0.86%) 1D,"3,180.15","3,179.90","15,29,014",490 Cr,"3,497.85","2,861.95","₹11,63,542Cr",46.94%,27.61,115.19,12.87,1.45%,29.02,247.12,0.09,1,Tata Consultancy Services Limited,1995,Mr. K. Krithivasan,TCS,Tata Consultancy Services Ltd.
298.35,304.85,302.3,271.1,539,302.3,+2.85 (0.95%) 1D,300.65,299.45,"95,842",2.90 Cr,359.30,239.60,"₹4,386Cr",0.90%,167.07,1.79,1.51,0.50%,NA,200.27,0.23,1,Sunteck Realty Limited,1981,Mr. Kamal Khetan,SUNTECK,Sunteck Realty Ltd.
6.9,7.1,7.1,5.7,10.2,7.1,+0.20 (2.90%) 1D,6.95,6.90,"5,15,89,997",36.63 Cr,7.55,6.25,"₹33,589Cr",-225.19%,NA,-9.34,4.78,NA,21.17,-23.79,NA,10,Vodafone Idea Limited,1995,Mr. Ravinder Takkar,IDEA,Vodafone Idea Ltd.
857.5,864.5,863.8,618.25,970,863.8,+3.95 (0.46%) 1D,860.00,859.85,"69,51,607",600 Cr,945.80,773.90,"₹2,64,645Cr",8.72%,24.61,34.94,2.04,0.12%,9.15,421.80,1.59,2,Axis Bank Limited,1993,Shri. Amitabh Chaudhry,AXISBANK,Axis Bank Ltd.
879.25,889.75,884.5,607.25,900.95,884.5,+6.55 (0.75%) 1D,882.00,877.95,"32,613",2.88 Cr,"1,053.50",702.40,"₹3,660Cr",41.39%,21.76,40.28,7.82,1.14%,21.41,112.32,0.08,5,Anand Rathi Wealth Ltd,1995,NA,ANANDRATHI,Anand Rathi Wealth Ltd.
1580.3,1612.95,1606.55,947.1,1706.95,1606.55,+23.65 (1.49%) 1D,"1,589.00","1,582.90","5,69,601",91.51 Cr,"1,741.15","1,424.65","₹43,878Cr",19.06%,40.05,39.52,8.53,1.09%,27.63,191.90,0.05,2,Cummins India Limited,1962,Mr. Ashwath Ram,CUMMINSIND,Cummins India Ltd.
295,309.65,308.3,219,352,308.3,+15.20 (5.19%) 1D,295.00,293.10,"13,21,292",40.74 Cr,351.70,234.50,"₹7,519Cr",17.37%,9.90,29.61,2.07,0.17%,10.31,155.39,1.39,2,PNC Infratech Limited,1999,Mr. Chakresh Jain,PNCINFRA,PNC Infratech Ltd.
1087.95,1124.95,1114.5,871.05,1977.7,1114.5,+26.75 (2.46%) 1D,"1,094.70","1,087.75","24,303",2.71 Cr,"1,305.30",870.20,"₹4,249Cr",12.69%,64.37,16.90,5.23,0.18%,16.83,214.16,1.39,10,Privi Speciality Chemicals Limited,1985,Mr. Mahesh Babani,PRIVISCL,Privi Speciality Chemicals Ltd.
22862.15,23666.6,23536.3,16669.21,24327.79,23536.3,+520.05 (2.26%) 1D,"23,000.00","23,016.25","8,198",19.30 Cr,"27,619.50","18,413.00","₹25,928Cr",13.29%,60.83,378.35,11.87,NA,16.92,2108.02,0.01,10,3M India Limited,1987,Mr. Ramesh Ramadurai,3MINDIA,3M India Ltd.
1832,1863.6,1862.1,1762.5,4025.95,1862.1,+17.90 (0.97%) 1D,"1,850.60","1,844.20","24,450",4.55 Cr,"2,213.00","1,475.40","₹6,214Cr",6.54%,56.33,32.74,3.58,0.11%,14.60,531.04,0.75,10,Amber Enterprises India Limited,1990,Mr. Daljit Singh,AMBER,Amber Enterprises India Ltd.
716.15,727.1,719.4,480.5,937.95,719.4,+4.85 (0.68%) 1D,725.00,714.55,"8,929",0.64 Cr,857.45,571.65,"₹3,906Cr",12.76%,20.45,34.93,2.96,0.37%,20.68,251.55,4.13,10,Mas Financial Services Limited,1995,Dr. Kamlesh Gandhi,MASFIN,Mas Financial Services Ltd.
265.85,276.6,271.5,221,477.95,271.5,+6.50 (2.45%) 1D,268.95,265.00,"51,810",1.41 Cr,318.00,212.00,₹971Cr,16.28%,14.72,18.00,2.33,NA,16.83,118.94,0.09,10,Chemcon Speciality Chemicals Limited,1988,Mr. Kamalkumar Aggarwal,CHEMCON,Chemcon Speciality Chemicals Ltd.
2779.95,2831.05,2816.7,2026,2831.05,2816.7,+28.95 (1.04%) 1D,"2,785.00","2,787.75","29,53,644",832 Cr,"3,066.50","2,509.00","₹5,11,429Cr",13.43%,20.40,136.65,2.81,1.08%,13.10,1016.16,2.92,2,Housing Development Finance Corporation Limited,1977,Mrs. Renu Karnad,HDFC,Housing Development Finance Corpn. Ltd.
706.3,715.95,712.25,686.8,1037.45,712.25,+4.25 (0.60%) 1D,711.45,708.00,"2,48,389",17.69 Cr,778.80,637.20,"₹17,962Cr",17.35%,34.22,20.69,3.27,0.85%,25.53,227.75,0.13,1,IPCA Laboratories Limited,1949,Mr. Pranay Godha,IPCALAB,Ipca Laboratories Ltd.
272.3,279,276,225,323.75,276,+0.70 (0.25%) 1D,278.00,275.30,"50,111",1.38 Cr,330.35,220.25,"₹3,079Cr",11.56%,31.44,8.76,2.80,0.36%,16.83,104.13,0.03,2,Advanced Enzyme Technologies Limited,1989,Shri. Chandrakant Rathi,ADVENZYMES,Advanced Enzyme Technologies Ltd.
381,388.45,386.85,249.5,488,386.85,+5.40 (1.42%) 1D,381.50,381.45,"23,986",0.93 Cr,457.70,305.20,"₹1,201Cr",0.27%,882.31,-1.80,2.74,0.53%,34.74,136.30,0.26,10,Igarashi Motors India Limited,1992,Mr. R. Chandrasekaran,IGARASHI,Igarashi Motors India Ltd.
992.05,1089.9,1072.95,543,1089.9,1072.95,+73.60 (7.36%) 1D,"1,004.20",999.35,"1,33,067",14.28 Cr,"1,199.20",799.50,"₹2,178Cr",11.36%,22.22,44.97,3.80,0.20%,20.90,277.83,0.74,10,Ganesha Ecosphere Limited,1987,Shri. Rajesh Sharma,GANECOS,Ganesha Ecosphere Ltd.
108.5,110.9,109.5,66.05,168,109.5,+0.70 (0.64%) 1D,109.80,108.80,"1,21,631",1.33 Cr,130.55,87.05,"₹2,660Cr",6.00%,37.63,2.89,4.21,0.37%,34.74,27.15,0.09,1,JTEKT India Limited,1984,Mr. Hitoshi Mogi,JTEKTINDIA,JTEKT India Ltd.
588.65,600.65,592.45,304.2,622.75,592.45,+3.85 (0.65%) 1D,589.05,588.60,"10,86,911",64.39 Cr,647.45,529.75,"₹59,156Cr",24.48%,20.57,52.92,1.69,0.34%,12.27,376.54,0.38,1,Jindal Steel & Power Limited,1979,Mr. Bimlendra Jha,JINDALSTEL,Jindal Steel & Power Ltd.
3260.05,3295.7,3282.65,2859.55,3879.95,3282.65,+3.20 (0.10%) 1D,"3,290.00","3,279.45","2,310",0.76 Cr,"3,935.30","2,623.60","₹5,064Cr",29.01%,15.49,211.75,4.29,4.27%,NA,763.96,NA,10,VST Industries Limited,1930,Mr. Aditya Gooptu,VSTIND,VST Industries Ltd.
125.5,127.05,126.4,114.75,142,126.4,+0.63 (0.50%) 1D,125.98,125.77,"6,43,666",8.14 Cr,150.92,100.61,"₹11,445Cr",NA,22.93,-0.31,1.27,9.54%,NA,NA,NA,100,POWERGRID Infrastructure Investment Trust,2020,NA,PGINVIT,Powergrid Infrastructure Investment Trust Eq
67.55,69.3,68.8,62.1,86.65,68.8,+1.30 (1.93%) 1D,67.85,67.50,"30,28,763",20.84 Cr,81.00,54.00,"₹8,948Cr",13.40%,6.72,10.05,0.86,10.00%,10.97,82.00,1.32,1,CESC Limited,1978,Mr. Debasish Banerjee,CESC,CESC Ltd.
65.5,67.5,66.35,53,94.1,66.35,+0.80 (1.22%) 1D,65.50,65.55,"1,76,799",1.17 Cr,78.65,52.45,"₹1,114Cr",0.99%,7.41,8.85,0.98,NA,NA,68.35,0.46,10,Shriram Properties Ltd,2000,Mr. M. Murali,SHRIRAMPPS,Shriram Properties Ltd.
440.5,446.45,444.75,308.95,504,444.75,+2.45 (0.55%) 1D,445.00,442.30,"23,43,998",104 Cr,486.50,398.10,"₹98,986Cr",19.62%,8.53,51.87,1.26,0.90%,12.27,405.89,0.74,1,Hindalco Industries Limited,1958,Mr. Satish Pai,HINDALCO,Hindalco Industries Ltd.
2328.5,2359,2349.9,1555,2530.9,2349.9,+7.25 (0.31%) 1D,"2,337.00","2,342.65","35,546",8.35 Cr,"2,811.15","1,874.15","₹25,815Cr",14.20%,21.08,111.12,2.94,0.73%,20.68,838.53,3.36,10,Sundaram Finance Limited,1954,Mr. Thiruvallur Srinivasaraghavan,SUNDARMFIN,Sundaram Finance Ltd.
151.1,154.65,153.4,135.15,230.9,153.4,+2.00 (1.32%) 1D,151.95,151.40,"35,78,358",54.89 Cr,166.50,136.30,"₹40,791Cr",9.43%,20.00,7.57,1.93,7.27%,18.39,78.35,0.91,10,Indus Towers,2006,Mr. Prachur Sah,INDUSTOWER,Indus Towers Ltd.
378,389.15,384.3,239.85,433.85,384.3,+6.90 (1.83%) 1D,378.80,377.40,"74,205",2.85 Cr,452.85,301.95,"₹4,189Cr",12.43%,37.25,10.13,5.66,0.74%,14.60,69.17,0.02,2,La Opala Rg Limited,1987,Shri. Ajit Jhunjhunwala,LAOPALA,La Opala RG Ltd.
252.3,260,257.1,181.9,265,257.1,+4.25 (1.68%) 1D,254.25,252.85,"1,15,234",2.96 Cr,303.40,202.30,"₹1,422Cr",45.32%,6.71,37.66,1.62,1.58%,20.90,169.95,0.60,10,Nitin Spinners Limited,1992,Shri. Nitin Nolkha,NITINSPIN,Nitin Spinners Ltd.
